"Date","Price","Open","High","Low","Vol.","Change %"
"09-09-2024","1,258.38","1,247.57","1,260.00","1,244.38","1.17M","0.54%"
"06-09-2024","1,251.60","1,254.30","1,259.63","1,244.03","1.67M","-0.07%"
"05-09-2024","1,252.45","1,267.38","1,267.50","1,246.07","2.24M","-1.18%"
"04-09-2024","1,267.38","1,262.53","1,270.72","1,256.85","1.01M","0.16%"
"03-09-2024","1,265.38","1,251.00","1,279.50","1,251.00","1.98M","0.83%"
"02-09-2024","1,254.95","1,250.00","1,258.00","1,248.53","1.75M","0.37%"
"30-08-2024","1,250.38","1,252.28","1,258.65","1,245.90","3.81M","-0.15%"
"29-08-2024","1,252.28","1,249.45","1,259.72","1,245.32","1.80M","0.48%"
"28-08-2024","1,246.25","1,259.50","1,259.50","1,245.00","1.13M","-1.15%"
"27-08-2024","1,260.72","1,264.32","1,266.40","1,255.75","782.13K","0.08%"
"26-08-2024","1,259.78","1,264.60","1,272.50","1,253.97","1.27M","-0.38%"
"23-08-2024","1,264.60","1,275.47","1,275.68","1,260.00","1.02M","-0.85%"
"22-08-2024","1,275.50","1,282.50","1,282.53","1,272.50","1.27M","-0.03%"
"21-08-2024","1,275.88","1,264.95","1,277.50","1,260.82","1.25M","1.32%"
"20-08-2024","1,259.25","1,255.30","1,263.00","1,249.53","969.46K","0.61%"
"19-08-2024","1,251.57","1,265.00","1,273.00","1,250.28","955.40K","-0.88%"
"16-08-2024","1,262.72","1,245.00","1,266.72","1,235.68","1.72M","2.05%"
"14-08-2024","1,237.30","1,243.45","1,245.97","1,230.30","1.12M","-0.41%"
"13-08-2024","1,242.35","1,237.00","1,246.00","1,236.75","623.69K","0.47%"
"12-08-2024","1,236.55","1,250.90","1,254.97","1,234.18","950.04K","-1.26%"
"09-08-2024","1,252.35","1,253.30","1,255.95","1,245.10","540.01K","0.63%"
"08-08-2024","1,244.55","1,259.28","1,262.50","1,239.00","2.85M","-1.34%"
"07-08-2024","1,261.40","1,259.28","1,264.47","1,255.13","1.30M","0.57%"
"06-08-2024","1,254.25","1,256.95","1,264.00","1,250.50","1.90M","-0.10%"
"05-08-2024","1,255.45","1,244.00","1,264.45","1,237.53","2.65M","0.63%"
"02-08-2024","1,247.55","1,240.00","1,257.00","1,232.50","2.31M","0.45%"
"01-08-2024","1,242.00","1,232.50","1,246.15","1,228.18","2.65M","1.13%"
"31-07-2024","1,228.18","1,235.00","1,238.50","1,226.00","1.64M","-0.05%"
"30-07-2024","1,228.82","1,235.18","1,240.20","1,225.50","3.43M","-0.51%"
"29-07-2024","1,235.15","1,241.80","1,243.47","1,229.50","1.61M","-0.27%"
"26-07-2024","1,238.45","1,246.30","1,246.30","1,225.75","3.24M","-0.15%"
"25-07-2024","1,240.32","1,272.40","1,278.32","1,229.72","6.94M","-2.39%"
"24-07-2024","1,270.70","1,290.50","1,290.50","1,259.35","2.62M","-1.56%"
"23-07-2024","1,290.78","1,298.30","1,303.25","1,275.00","1.94M","-0.22%"
"22-07-2024","1,293.65","1,298.93","1,315.00","1,282.65","1.49M","-0.41%"
"19-07-2024","1,298.93","1,317.43","1,322.75","1,293.22","1.08M","-1.11%"
"18-07-2024","1,313.53","1,287.50","1,317.45","1,287.50","1.73M","0.76%"
"16-07-2024","1,303.65","1,302.30","1,309.43","1,284.53","1.51M","0.08%"
"15-07-2024","1,302.55","1,304.53","1,309.75","1,298.50","695.92K","-0.15%"
"12-07-2024","1,304.50","1,302.50","1,309.93","1,292.93","1.45M","0.61%"
"11-07-2024","1,296.60","1,310.00","1,315.80","1,281.85","2.11M","-0.89%"
"10-07-2024","1,308.22","1,318.95","1,324.97","1,299.03","1.07M","-0.63%"
"09-07-2024","1,316.55","1,313.65","1,320.05","1,296.80","1.67M","1.14%"
"08-07-2024","1,301.70","1,287.07","1,310.00","1,280.72","1.45M","1.14%"
"05-07-2024","1,287.07","1,275.30","1,289.80","1,266.25","1.58M","1.14%"
"04-07-2024","1,272.57","1,280.00","1,282.50","1,271.03","627.35K","-0.25%"
"03-07-2024","1,275.75","1,275.05","1,284.78","1,270.35","631.91K","0.28%"
"02-07-2024","1,272.22","1,292.70","1,294.00","1,266.57","1.16M","-0.92%"
"01-07-2024","1,284.05","1,279.90","1,295.55","1,278.50","1.85M","0.64%"
"28-06-2024","1,275.82","1,266.88","1,286.85","1,264.15","2.36M","0.71%"
"27-06-2024","1,266.88","1,265.60","1,277.00","1,254.03","1.73M","-0.02%"
"26-06-2024","1,267.13","1,261.30","1,273.50","1,253.72","958.71K","0.75%"
"25-06-2024","1,257.72","1,267.50","1,269.15","1,252.50","625.46K","-0.58%"
"24-06-2024","1,265.03","1,249.20","1,266.00","1,242.25","1.45M","1.27%"
"21-06-2024","1,249.20","1,266.30","1,274.00","1,244.25","2.54M","-1.63%"
"20-06-2024","1,269.88","1,262.50","1,275.57","1,250.00","1.31M","0.54%"
"19-06-2024","1,263.03","1,275.00","1,279.80","1,258.93","1.57M","-0.95%"
"18-06-2024","1,275.18","1,274.50","1,277.50","1,267.00","519.11K","0.31%"
"14-06-2024","1,271.25","1,282.30","1,282.30","1,267.05","858.94K","-0.36%"
"13-06-2024","1,275.88","1,297.07","1,307.22","1,272.57","2.16M","0.57%"
"12-06-2024","1,268.65","1,272.00","1,277.38","1,260.50","960.82K","-0.18%"
"11-06-2024","1,270.97","1,280.00","1,287.50","1,267.00","1.14M","-0.25%"
"10-06-2024","1,274.10","1,255.00","1,282.50","1,253.53","1.59M","1.83%"
"07-06-2024","1,251.22","1,238.22","1,258.13","1,233.50","2.02M","1.26%"
"06-06-2024","1,235.70","1,259.00","1,259.00","1,226.32","1.94M","-1.53%"
"05-06-2024","1,254.93","1,215.00","1,287.03","1,215.00","4.06M","3.38%"
"04-06-2024","1,213.88","1,181.97","1,219.00","1,163.72","3.12M","3.09%"
"03-06-2024","1,177.53","1,187.40","1,194.47","1,175.00","2.15M","0.01%"
"31-05-2024","1,177.45","1,212.80","1,212.80","1,172.50","5.07M","-2.08%"
"30-05-2024","1,202.40","1,232.53","1,236.55","1,200.28","2.55M","-2.88%"
"29-05-2024","1,238.10","1,223.85","1,248.50","1,222.50","1.74M","1.00%"
"28-05-2024","1,225.85","1,230.57","1,233.82","1,223.00","1.04M","-0.33%"
"27-05-2024","1,229.95","1,238.50","1,239.50","1,227.50","1.07M","-0.32%"
"24-05-2024","1,233.88","1,238.47","1,242.50","1,229.03","907.54K","-0.26%"
"23-05-2024","1,237.07","1,240.50","1,243.75","1,227.78","1.56M","0.20%"
"22-05-2024","1,234.57","1,236.00","1,243.75","1,230.95","1.57M","0.34%"
"21-05-2024","1,230.40","1,233.00","1,244.80","1,216.00","2.57M","-1.74%"
"18-05-2024","1,252.20","1,232.00","1,259.38","1,229.90","505.06K","2.41%"
"17-05-2024","1,222.75","1,234.18","1,234.18","1,216.90","1.44M","-0.93%"
"16-05-2024","1,234.18","1,235.00","1,239.97","1,210.15","1.94M","0.14%"
"15-05-2024","1,232.50","1,244.00","1,249.50","1,230.00","868.81K","-0.90%"
"14-05-2024","1,243.68","1,253.05","1,259.47","1,241.00","1.11M","-1.15%"
"13-05-2024","1,258.13","1,266.38","1,270.95","1,253.03","680.76K","-0.67%"
"10-05-2024","1,266.60","1,256.72","1,274.50","1,251.72","1.39M","0.79%"
"09-05-2024","1,256.72","1,269.50","1,274.95","1,251.00","1.40M","-1.01%"
"08-05-2024","1,269.50","1,251.22","1,274.00","1,242.82","1.40M","1.21%"
"07-05-2024","1,254.32","1,234.50","1,264.18","1,229.78","2.15M","2.09%"
"06-05-2024","1,228.70","1,237.20","1,239.97","1,223.47","1.43M","0.05%"
"03-05-2024","1,228.05","1,257.55","1,261.53","1,218.13","2.26M","-2.24%"
"02-05-2024","1,256.15","1,253.70","1,270.50","1,252.50","2.22M","0.20%"
"30-04-2024","1,253.70","1,258.85","1,268.80","1,250.28","1.63M","-0.10%"
"29-04-2024","1,254.90","1,251.00","1,262.20","1,245.00","1.24M","1.09%"
"26-04-2024","1,241.38","1,287.47","1,291.40","1,235.53","2.64M","-3.12%"
"25-04-2024","1,281.32","1,259.97","1,288.95","1,235.63","6.48M","2.50%"
"24-04-2024","1,250.07","1,257.53","1,267.90","1,244.13","1.45M","-0.04%"
"23-04-2024","1,250.63","1,224.50","1,255.00","1,212.97","2.25M","1.73%"
"22-04-2024","1,229.35","1,218.25","1,241.00","1,213.93","2.50M","0.86%"
"19-04-2024","1,218.85","1,215.00","1,235.68","1,205.00","3.70M","-1.01%"
"18-04-2024","1,231.28","1,270.05","1,271.32","1,205.30","6.08M","-3.28%"
"16-04-2024","1,273.05","1,275.07","1,291.82","1,271.15","1.54M","-0.30%"
"15-04-2024","1,276.82","1,255.00","1,288.50","1,255.00","2.29M","0.69%"
"12-04-2024","1,268.10","1,267.35","1,279.50","1,258.10","2.48M","0.34%"
"10-04-2024","1,263.80","1,257.00","1,266.50","1,247.03","989.76K","0.99%"
"09-04-2024","1,251.40","1,253.00","1,261.10","1,248.50","867.88K","0.19%"
"08-04-2024","1,249.03","1,265.50","1,273.63","1,246.43","2.44M","-1.56%"
"05-04-2024","1,268.82","1,287.50","1,288.00","1,267.00","1.53M","-0.47%"
"04-04-2024","1,274.80","1,284.90","1,285.00","1,257.05","2.78M","-0.17%"
"03-04-2024","1,276.97","1,311.65","1,311.97","1,272.50","3.85M","-2.64%"
"02-04-2024","1,311.65","1,298.50","1,315.00","1,291.50","1.45M","1.46%"
"01-04-2024","1,292.80","1,311.18","1,321.30","1,291.25","1.49M","-1.40%"
"28-03-2024","1,311.18","1,283.53","1,319.35","1,283.53","4.37M","2.18%"
"27-03-2024","1,283.22","1,293.05","1,295.28","1,275.88","1.80M","-0.76%"
"26-03-2024","1,293.05","1,284.00","1,298.25","1,266.07","1.94M","0.49%"
"22-03-2024","1,286.70","1,270.10","1,296.00","1,268.50","2.03M","0.77%"
"21-03-2024","1,276.82","1,275.50","1,281.03","1,262.57","1.81M","0.13%"
"20-03-2024","1,275.13","1,257.00","1,277.50","1,249.03","1.40M","2.17%"
"19-03-2024","1,248.03","1,290.00","1,292.38","1,234.07","3.50M","-3.27%"
"18-03-2024","1,290.18","1,301.82","1,305.40","1,279.38","1.29M","-0.89%"
"15-03-2024","1,301.82","1,308.47","1,314.95","1,292.60","2.53M","-0.35%"
"14-03-2024","1,306.38","1,295.00","1,309.97","1,286.95","2.25M","1.15%"
"13-03-2024","1,291.47","1,297.47","1,326.82","1,276.43","3.63M","-0.28%"
"12-03-2024","1,295.07","1,303.03","1,307.53","1,283.15","1.73M","-0.82%"
"11-03-2024","1,305.75","1,280.47","1,315.50","1,274.28","2.99M","1.97%"
"07-03-2024","1,280.47","1,265.00","1,283.00","1,259.50","1.30M","1.10%"
"06-03-2024","1,266.53","1,270.00","1,283.38","1,254.13","1.98M","-0.22%"
"05-03-2024","1,269.32","1,295.00","1,297.60","1,266.00","678.60K","-1.95%"
"04-03-2024","1,294.55","1,297.45","1,300.55","1,288.70","1.27M","-0.22%"
"02-03-2024","1,297.45","1,300.72","1,304.70","1,292.70","51.05K","-0.25%"
"01-03-2024","1,300.72","1,298.10","1,308.28","1,291.25","1.51M","0.20%"
"29-02-2024","1,298.10","1,285.72","1,303.10","1,273.53","2.77M","0.98%"
"28-02-2024","1,285.45","1,300.50","1,302.50","1,280.13","985.57K","-1.07%"
"27-02-2024","1,299.35","1,292.50","1,300.72","1,283.38","1.26M","0.57%"
"26-02-2024","1,291.95","1,294.00","1,294.00","1,283.38","1.32M","0.19%"
"23-02-2024","1,289.50","1,282.50","1,291.50","1,275.97","1.21M","0.62%"
"22-02-2024","1,281.57","1,280.00","1,282.97","1,262.50","1.50M","0.77%"
"21-02-2024","1,271.80","1,269.70","1,275.50","1,259.07","1.79M","0.17%"
"20-02-2024","1,269.70","1,259.50","1,270.90","1,248.55","1.26M","1.04%"
"19-02-2024","1,256.63","1,247.50","1,262.75","1,240.70","955.04K","1.03%"
"16-02-2024","1,243.82","1,228.53","1,245.25","1,224.30","1.49M","1.39%"
"15-02-2024","1,226.78","1,247.50","1,247.50","1,219.00","1.68M","-1.34%"
"14-02-2024","1,243.50","1,225.00","1,248.68","1,217.53","1.02M","1.21%"
"13-02-2024","1,228.68","1,237.00","1,238.30","1,222.47","621.97K","-0.07%"
"12-02-2024","1,229.53","1,229.88","1,233.97","1,219.65","890.54K","0.37%"
"09-02-2024","1,225.05","1,221.43","1,232.95","1,210.03","1.68M","1.12%"
"08-02-2024","1,211.53","1,251.97","1,256.93","1,204.55","3.31M","-3.06%"
"07-02-2024","1,249.80","1,235.00","1,255.78","1,223.35","3.09M","1.75%"
"06-02-2024","1,228.32","1,231.18","1,238.97","1,222.88","1.54M","-0.25%"
"05-02-2024","1,231.35","1,252.50","1,252.50","1,228.35","1.07M","-0.75%"
"02-02-2024","1,240.70","1,234.00","1,248.00","1,231.53","1.51M","0.55%"
"01-02-2024","1,233.90","1,255.00","1,255.45","1,231.35","1.64M","-1.52%"
"31-01-2024","1,253.00","1,254.50","1,255.88","1,240.85","1.43M","0.56%"
"30-01-2024","1,246.03","1,256.00","1,265.57","1,244.00","1.34M","-0.26%"
"29-01-2024","1,249.28","1,241.07","1,252.50","1,238.30","1.27M","0.66%"
"25-01-2024","1,241.07","1,262.53","1,264.00","1,233.85","1.57M","-1.26%"
"24-01-2024","1,256.97","1,238.95","1,259.70","1,227.50","1.32M","2.07%"
"23-01-2024","1,231.45","1,240.00","1,249.10","1,223.00","1.38M","-0.69%"
"20-01-2024","1,239.97","1,260.00","1,262.50","1,235.40","891.18K","-1.36%"
"19-01-2024","1,257.07","1,255.00","1,260.95","1,249.85","1.88M","0.49%"
"18-01-2024","1,251.00","1,267.50","1,275.00","1,248.07","1.27M","-1.62%"
"17-01-2024","1,271.55","1,271.03","1,278.57","1,262.70","1.60M","0.04%"
"16-01-2024","1,271.03","1,278.45","1,278.45","1,265.68","1.39M","-0.22%"
"15-01-2024","1,273.78","1,282.00","1,288.07","1,265.32","1.79M","-0.08%"
"12-01-2024","1,274.80","1,278.60","1,279.97","1,265.00","2.21M","-0.30%"
"11-01-2024","1,278.60","1,290.00","1,294.97","1,275.05","1.55M","-0.81%"
"10-01-2024","1,289.05","1,295.00","1,311.20","1,285.22","2.05M","-0.56%"
"09-01-2024","1,296.30","1,320.00","1,320.15","1,293.47","1.63M","-1.02%"
"08-01-2024","1,309.65","1,341.50","1,344.50","1,305.50","2.06M","-1.77%"
"05-01-2024","1,333.20","1,377.00","1,377.00","1,321.22","5.15M","-1.67%"
"04-01-2024","1,355.82","1,342.55","1,357.50","1,332.60","2.65M","1.81%"
"03-01-2024","1,331.76","1,367.25","1,370.86","1,328.65","2.03M","-2.16%"
"02-01-2024","1,361.16","1,375.00","1,384.65","1,351.20","2.83M","-0.55%"
"01-01-2024","1,368.62","1,332.50","1,372.26","1,332.00","2.63M","2.98%"
"29-12-2023","1,329.02","1,312.50","1,332.50","1,307.28","2.07M","1.26%"
"28-12-2023","1,312.49","1,293.49","1,318.70","1,288.76","3.16M","2.06%"
"27-12-2023","1,286.02","1,280.00","1,288.40","1,279.03","1.43M","0.62%"
"26-12-2023","1,278.10","1,274.30","1,280.00","1,268.25","1.24M","0.76%"
"22-12-2023","1,268.42","1,262.00","1,270.50","1,255.00","1.78M","1.01%"
"21-12-2023","1,255.79","1,254.89","1,262.40","1,245.39","2.21M","0.07%"
"20-12-2023","1,254.89","1,284.70","1,288.92","1,252.76","2.89M","-1.54%"
"19-12-2023","1,274.48","1,228.49","1,285.25","1,225.55","7.06M","4.66%"
"18-12-2023","1,217.71","1,222.50","1,229.03","1,214.95","1.33M","-0.05%"
"15-12-2023","1,218.32","1,242.50","1,247.61","1,211.00","3.19M","-1.72%"
"14-12-2023","1,239.67","1,257.20","1,257.20","1,237.51","2.09M","-1.00%"
"13-12-2023","1,252.22","1,247.92","1,254.00","1,241.25","891.44K","0.39%"
"12-12-2023","1,247.36","1,252.17","1,262.04","1,240.11","1.28M","-0.38%"
"11-12-2023","1,252.17","1,244.00","1,256.00","1,231.95","1.08M","1.02%"
"08-12-2023","1,239.48","1,249.75","1,258.79","1,237.82","1.40M","-0.74%"
"07-12-2023","1,248.76","1,248.43","1,258.50","1,240.67","1.20M","0.03%"
"06-12-2023","1,248.43","1,236.44","1,254.84","1,235.10","1.59M","1.46%"
"05-12-2023","1,230.44","1,222.55","1,233.69","1,220.14","1.34M","0.84%"
"04-12-2023","1,220.14","1,219.45","1,226.75","1,206.93","1.99M","0.26%"
"01-12-2023","1,216.93","1,217.00","1,218.25","1,207.82","1.27M","0.42%"
"30-11-2023","1,211.81","1,204.00","1,217.01","1,198.27","2.94M","0.70%"
"29-11-2023","1,203.38","1,211.05","1,216.75","1,200.55","1.25M","-0.62%"
"28-11-2023","1,210.93","1,206.90","1,213.00","1,194.16","1.75M","0.33%"
"24-11-2023","1,206.95","1,222.50","1,223.64","1,205.40","808.24K","-1.04%"
"23-11-2023","1,219.67","1,220.70","1,229.49","1,217.56","736.28K","0.17%"
"22-11-2023","1,217.54","1,218.50","1,226.00","1,213.00","736.42K","-0.09%"
"21-11-2023","1,218.67","1,215.25","1,220.99","1,209.01","906.58K","0.29%"
"20-11-2023","1,215.13","1,218.75","1,220.19","1,208.30","1.08M","-0.29%"
"17-11-2023","1,218.65","1,205.00","1,224.24","1,203.23","1.40M","1.20%"
"16-11-2023","1,204.15","1,209.75","1,213.63","1,202.30","1.39M","-0.38%"
"15-11-2023","1,208.70","1,212.25","1,212.45","1,200.40","1.53M","0.37%"
"13-11-2023","1,204.29","1,214.90","1,214.90","1,201.60","570.56K","-0.81%"
"12-11-2023","1,214.17","1,217.00","1,217.40","1,207.05","127.16K","0.61%"
"10-11-2023","1,206.86","1,211.34","1,212.47","1,202.78","566.34K","-0.37%"
"09-11-2023","1,211.34","1,217.50","1,220.75","1,209.62","844.46K","-0.23%"
"08-11-2023","1,214.08","1,218.45","1,220.64","1,211.00","726.10K","-0.36%"
"07-11-2023","1,218.47","1,214.35","1,224.00","1,206.00","1.06M","0.33%"
"06-11-2023","1,214.48","1,207.50","1,219.53","1,202.94","1.49M","1.21%"
"03-11-2023","1,199.95","1,207.15","1,210.00","1,198.84","954.28K","-0.47%"
"02-11-2023","1,205.59","1,199.51","1,207.49","1,188.66","2.14M","1.00%"
"01-11-2023","1,193.64","1,210.00","1,210.00","1,189.00","1.27M","-1.49%"
"31-10-2023","1,211.74","1,215.00","1,216.50","1,206.10","1.03M","0.26%"
"30-10-2023","1,208.58","1,205.00","1,212.50","1,193.25","1.45M","0.48%"
"27-10-2023","1,202.85","1,177.53","1,211.40","1,172.02","2.61M","2.17%"
"26-10-2023","1,177.28","1,213.00","1,213.03","1,171.05","2.54M","-2.96%"
"25-10-2023","1,213.14","1,214.00","1,226.48","1,207.66","2.23M","0.27%"
"23-10-2023","1,209.89","1,215.00","1,233.75","1,206.42","1.58M","-0.34%"
"20-10-2023","1,213.98","1,205.00","1,237.25","1,200.09","4.16M","0.61%"
"19-10-2023","1,206.62","1,162.84","1,211.35","1,155.03","5.85M","3.74%"
"18-10-2023","1,163.15","1,166.27","1,172.36","1,160.00","713.42K","-0.27%"
"17-10-2023","1,166.27","1,156.50","1,168.11","1,156.50","763.32K","0.94%"
"16-10-2023","1,155.43","1,177.50","1,177.50","1,148.75","1.73M","-1.89%"
"13-10-2023","1,177.72","1,153.75","1,179.99","1,147.77","1.82M","2.08%"
"12-10-2023","1,153.76","1,161.15","1,165.00","1,148.10","1.08M","-0.55%"
"11-10-2023","1,160.10","1,148.40","1,163.69","1,146.50","1.35M","1.02%"
"10-10-2023","1,148.40","1,148.00","1,150.85","1,141.27","793.26K","0.38%"
"09-10-2023","1,144.09","1,140.60","1,149.04","1,140.00","475.10K","-0.13%"
"06-10-2023","1,145.61","1,149.50","1,153.38","1,140.74","776.24K","-0.03%"
"05-10-2023","1,145.94","1,150.25","1,155.36","1,138.75","1.36M","-0.29%"
"04-10-2023","1,149.31","1,140.25","1,167.94","1,127.55","4.27M","3.01%"
"03-10-2023","1,115.76","1,125.34","1,129.73","1,112.76","1.00M","-0.85%"
"29-09-2023","1,125.34","1,127.55","1,135.25","1,121.50","904.58K","-0.14%"
"28-09-2023","1,126.92","1,145.00","1,145.40","1,122.39","1.04M","-1.46%"
"27-09-2023","1,143.65","1,150.25","1,150.28","1,137.07","833.06K","-0.58%"
"26-09-2023","1,150.28","1,135.00","1,153.15","1,129.80","1.32M","1.62%"
"25-09-2023","1,131.94","1,128.50","1,135.44","1,122.55","688.54K","0.47%"
"22-09-2023","1,126.63","1,126.00","1,132.00","1,119.00","766.02K","0.00%"
"21-09-2023","1,126.68","1,133.00","1,133.50","1,117.50","923.66K","-0.65%"
"20-09-2023","1,134.01","1,127.80","1,141.33","1,127.80","1.15M","-0.61%"
"18-09-2023","1,140.97","1,131.00","1,142.00","1,122.63","1.15M","0.87%"
"15-09-2023","1,131.11","1,125.00","1,135.05","1,115.95","2.32M","0.64%"
"14-09-2023","1,123.89","1,111.50","1,125.50","1,107.85","1.62M","1.34%"
"13-09-2023","1,108.99","1,113.78","1,128.46","1,107.50","1.02M","-0.62%"
"12-09-2023","1,115.89","1,106.71","1,119.75","1,100.85","987.58K","0.86%"
"11-09-2023","1,106.35","1,095.50","1,110.00","1,093.67","939.54K","1.11%"
"08-09-2023","1,094.16","1,097.30","1,098.97","1,091.50","609.54K","-0.06%"
"07-09-2023","1,094.81","1,098.92","1,104.26","1,091.12","823.18K","-0.49%"
"06-09-2023","1,100.20","1,097.72","1,105.00","1,088.73","1.13M","0.23%"
"05-09-2023","1,097.72","1,087.73","1,099.93","1,087.73","1.25M","0.99%"
"04-09-2023","1,086.91","1,098.76","1,099.00","1,081.63","1.48M","-0.81%"
"01-09-2023","1,095.78","1,102.50","1,105.48","1,093.00","716.98K","-0.32%"
"31-08-2023","1,099.32","1,112.50","1,114.45","1,083.50","4.66M","-0.96%"
"30-08-2023","1,109.93","1,103.15","1,114.00","1,100.51","1.30M","0.61%"
"29-08-2023","1,103.15","1,103.52","1,108.99","1,097.50","1.05M","0.13%"
"28-08-2023","1,101.72","1,109.57","1,110.73","1,100.00","830.14K","-0.69%"
"25-08-2023","1,109.43","1,109.50","1,114.02","1,105.56","839.28K","-0.25%"
"24-08-2023","1,112.24","1,114.15","1,114.50","1,107.17","920.40K","0.28%"
"23-08-2023","1,109.16","1,105.00","1,113.49","1,097.50","1.23M","0.71%"
"22-08-2023","1,101.30","1,101.72","1,104.62","1,095.30","810.44K","-0.04%"
"21-08-2023","1,101.72","1,091.50","1,108.81","1,086.77","741.92K","0.94%"
"18-08-2023","1,091.50","1,083.37","1,094.00","1,072.50","1.31M","0.75%"
"17-08-2023","1,083.37","1,095.00","1,101.42","1,080.12","1.40M","-1.28%"
"16-08-2023","1,097.40","1,106.50","1,106.50","1,089.27","578.60K","0.22%"
"14-08-2023","1,094.97","1,092.21","1,102.00","1,085.46","815.76K","0.26%"
"11-08-2023","1,092.12","1,099.49","1,100.50","1,087.50","767.26K","-0.67%"
"10-08-2023","1,099.49","1,108.15","1,112.23","1,094.75","1.41M","-1.03%"
"09-08-2023","1,110.92","1,114.00","1,117.81","1,108.13","745.70K","-0.05%"
"08-08-2023","1,111.46","1,123.50","1,124.95","1,105.00","1.16M","-1.02%"
"07-08-2023","1,122.96","1,122.72","1,127.58","1,107.50","824.92K","0.02%"
"04-08-2023","1,122.72","1,124.80","1,134.94","1,120.60","820.20K","-0.09%"
"03-08-2023","1,123.79","1,144.40","1,144.40","1,120.10","899.42K","-1.78%"
"02-08-2023","1,144.11","1,134.50","1,146.91","1,125.53","2.09M","1.28%"
"01-08-2023","1,129.69","1,130.42","1,134.50","1,121.25","1.30M","0.18%"
"31-07-2023","1,127.67","1,132.50","1,132.70","1,121.48","972.18K","0.32%"
"28-07-2023","1,124.05","1,116.27","1,131.59","1,109.36","1.34M","0.70%"
"27-07-2023","1,116.27","1,142.96","1,145.00","1,103.80","3.59M","-2.08%"
"26-07-2023","1,139.99","1,139.55","1,145.00","1,135.10","689.24K","0.12%"
"25-07-2023","1,138.65","1,157.00","1,157.00","1,133.76","1.25M","-0.21%"
"24-07-2023","1,141.01","1,149.01","1,152.43","1,135.39","841.62K","-0.71%"
"21-07-2023","1,149.13","1,150.75","1,161.60","1,145.64","736.86K","-0.11%"
"20-07-2023","1,150.40","1,147.05","1,154.22","1,137.55","755.84K","0.29%"
"19-07-2023","1,147.05","1,147.50","1,151.25","1,140.07","557.62K","-0.16%"
"18-07-2023","1,148.86","1,159.50","1,159.50","1,141.03","651.68K","-0.41%"
"17-07-2023","1,153.54","1,160.00","1,169.77","1,147.75","835.90K","-0.29%"
"14-07-2023","1,156.90","1,141.04","1,160.00","1,140.00","909.14K","1.39%"
"13-07-2023","1,141.04","1,153.00","1,156.08","1,138.84","864.32K","-1.04%"
"12-07-2023","1,153.00","1,146.95","1,155.00","1,140.85","961.80K","0.91%"
"11-07-2023","1,142.61","1,130.50","1,147.99","1,127.52","1.37M","1.20%"
"10-07-2023","1,129.01","1,143.45","1,152.12","1,127.50","727.76K","-1.42%"
"07-07-2023","1,145.31","1,157.75","1,162.34","1,142.50","1.13M","-0.84%"
"06-07-2023","1,154.97","1,146.75","1,169.62","1,145.25","1.81M","0.87%"
"05-07-2023","1,144.99","1,129.30","1,147.20","1,129.00","777.76K","1.22%"
"04-07-2023","1,131.20","1,137.40","1,142.25","1,126.28","602.98K","-0.04%"
"03-07-2023","1,131.63","1,147.50","1,147.50","1,129.15","1.11M","-1.14%"
"30-06-2023","1,144.71","1,137.50","1,147.31","1,131.25","737.24K","0.66%"
"28-06-2023","1,137.20","1,133.50","1,140.00","1,129.00","1.11M","0.47%"
"27-06-2023","1,131.86","1,131.57","1,143.50","1,125.26","882.66K","0.03%"
"26-06-2023","1,131.54","1,126.00","1,135.00","1,125.25","700.30K","0.42%"
"23-06-2023","1,126.84","1,126.65","1,131.00","1,122.68","870.30K","0.02%"
"22-06-2023","1,126.65","1,140.00","1,144.54","1,124.64","998.06K","-1.57%"
"21-06-2023","1,144.58","1,147.81","1,153.48","1,138.25","1.29M","-0.28%"
"20-06-2023","1,147.78","1,139.74","1,150.00","1,136.00","1.38M","0.70%"
"19-06-2023","1,139.74","1,151.25","1,157.50","1,138.06","866.62K","-0.76%"
"16-06-2023","1,148.43","1,148.31","1,158.76","1,143.86","1.47M","0.01%"
"15-06-2023","1,148.31","1,136.44","1,150.00","1,131.63","1.48M","1.04%"
"14-06-2023","1,136.44","1,126.25","1,137.55","1,125.00","1.45M","1.05%"
"13-06-2023","1,124.63","1,117.45","1,133.90","1,114.62","1.67M","0.91%"
"12-06-2023","1,114.47","1,102.50","1,117.45","1,101.46","1.25M","0.98%"
"09-06-2023","1,103.67","1,105.05","1,114.00","1,102.05","1.42M","-0.34%"
"08-06-2023","1,107.44","1,123.00","1,128.88","1,104.37","1.46M","-0.98%"
"07-06-2023","1,118.39","1,087.49","1,121.24","1,087.49","3.14M","3.05%"
"06-06-2023","1,085.27","1,093.71","1,096.58","1,080.88","1.57M","-0.59%"
"05-06-2023","1,091.71","1,099.95","1,106.48","1,089.50","1.63M","-0.96%"
"02-06-2023","1,102.32","1,100.00","1,104.75","1,091.00","1.16M","0.79%"
"01-06-2023","1,093.71","1,089.30","1,096.25","1,078.64","1.20M","0.93%"
"31-05-2023","1,083.66","1,079.00","1,092.92","1,075.75","8.50M","0.46%"
"30-05-2023","1,078.72","1,084.00","1,086.43","1,075.55","939.62K","-0.71%"
"29-05-2023","1,086.47","1,086.25","1,092.50","1,077.60","1.07M","0.68%"
"26-05-2023","1,079.09","1,074.25","1,081.45","1,068.50","1.26M","0.50%"
